Exported with PreSens Datamanager V2.0.0.57
Date;Time;User;SensorID;SensorName;delta_t;Unit;Value;Unit;Mode;Phase;Unit;Amplitude;Unit;Temp;Unit;patm;Unit;Salinity;Unit;Error;Cal0;Unit;T0;Unit;O2-2nd;Unit;Cal2nd;Unit;T2nd;Unit;CalPressure;Unit;f1;dPhi1;dkSv1;dPhi2;dkSv2;m;Cal Mode;SignalLEDCurrent;ReferenceLEDCurrent;ReferenceAmplitude;DeviceSerial;FwVersion;SensorType;BatchID;Calibration Date;Sensor lot;PreSens calibrated Sensor;Battery Voltage;Unit
30-Nov-2020;14:25:51;default       ;95111     ;DIP_3;0.22;min;174.992;umol/l;humid;22.450;deg;248459;uV;25.398;°C;1018.210;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253716;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.000;
30-Nov-2020;14:25:52;default       ;95111     ;DIP_3;0.23;min;174.775;umol/l;humid;22.462;deg;252470;uV;25.407;°C;1018.230;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253712;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.001;
30-Nov-2020;14:25:53;default       ;95111     ;DIP_3;0.25;min;174.785;umol/l;humid;22.468;deg;252549;uV;25.388;°C;1018.290;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253698;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.000;
30-Nov-2020;14:25:54;default       ;95111     ;DIP_3;0.27;min;174.620;umol/l;humid;22.477;deg;252874;uV;25.394;°C;1018.220;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253705;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.001;
30-Nov-2020;14:25:55;default       ;95111     ;DIP_3;0.28;min;174.570;umol/l;humid;22.484;deg;253101;uV;25.384;°C;1018.240;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253692;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;4.999;
30-Nov-2020;14:25:56;default       ;95111     ;DIP_3;0.30;min;174.353;umol/l;humid;22.491;deg;251962;uV;25.407;°C;1018.250;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253679;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.001;
30-Nov-2020;14:25:57;default       ;95111     ;DIP_3;0.32;min;174.345;umol/l;humid;22.498;deg;253450;uV;25.388;°C;1018.310;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253675;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;4.998;
30-Nov-2020;14:25:58;default       ;95111     ;DIP_3;0.33;min;174.112;umol/l;humid;22.505;deg;253438;uV;25.414;°C;1018.280;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253677;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;4.999;
30-Nov-2020;14:25:59;default       ;95111     ;DIP_3;0.35;min;174.140;umol/l;humid;22.510;deg;253332;uV;25.394;°C;1018.210;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253680;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.000;
30-Nov-2020;14:26:00;default       ;95111     ;DIP_3;0.37;min;174.036;umol/l;humid;22.515;deg;253577;uV;25.400;°C;1018.210;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253659;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;4.998;
