Exported with PreSens Datamanager V2.0.0.57
Date;Time;User;SensorID;SensorName;delta_t;Unit;Value;Unit;Mode;Phase;Unit;Amplitude;Unit;Temp;Unit;patm;Unit;Salinity;Unit;Error;Cal0;Unit;T0;Unit;O2-2nd;Unit;Cal2nd;Unit;T2nd;Unit;CalPressure;Unit;f1;dPhi1;dkSv1;dPhi2;dkSv2;m;Cal Mode;SignalLEDCurrent;ReferenceLEDCurrent;ReferenceAmplitude;DeviceSerial;FwVersion;SensorType;BatchID;Calibration Date;Sensor lot;PreSens calibrated Sensor;Battery Voltage;Unit
13-Nov-2020;18:48:00;default       ;95111     ;DIP_3;0.00;min;148.669;umol/l;humid;30.547;deg;294688;uV;9.335;°C;1015.240;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254765;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.278;V
13-Nov-2020;18:48:01;default       ;95111     ;DIP_3;0.02;min;148.498;umol/l;humid;30.550;deg;294587;uV;9.363;°C;1015.310;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254716;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.278;V
13-Nov-2020;18:48:02;default       ;95111     ;DIP_3;0.03;min;148.498;umol/l;humid;30.559;deg;294618;uV;9.342;°C;1015.240;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254700;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.273;V
13-Nov-2020;18:48:03;default       ;95111     ;DIP_3;0.05;min;148.483;umol/l;humid;30.558;deg;294738;uV;9.347;°C;1015.300;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254680;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.273;V
13-Nov-2020;18:48:04;default       ;95111     ;DIP_3;0.07;min;148.464;umol/l;humid;30.565;deg;294714;uV;9.335;°C;1015.230;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254674;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.273;V
13-Nov-2020;18:48:05;default       ;95111     ;DIP_3;0.08;min;148.374;umol/l;humid;30.570;deg;294639;uV;9.341;°C;1015.250;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254653;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.273;V
13-Nov-2020;18:48:06;default       ;95111     ;DIP_3;0.10;min;148.373;umol/l;humid;30.574;deg;294618;uV;9.332;°C;1015.280;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254632;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.271;V
13-Nov-2020;18:48:07;default       ;95111     ;DIP_3;0.12;min;148.329;umol/l;humid;30.578;deg;294667;uV;9.332;°C;1015.280;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254641;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.272;V
13-Nov-2020;18:48:08;default       ;95111     ;DIP_3;0.13;min;148.374;umol/l;humid;30.584;deg;294744;uV;9.309;°C;1015.280;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254627;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.271;V
13-Nov-2020;18:48:09;default       ;95111     ;DIP_3;0.15;min;148.293;umol/l;humid;30.588;deg;294710;uV;9.316;°C;1015.280;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254624;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.272;V
13-Nov-2020;18:48:10;default       ;95111     ;DIP_3;0.17;min;148.069;umol/l;humid;30.591;deg;294657;uV;9.354;°C;1015.270;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254605;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.271;V
13-Nov-2020;18:48:11;default       ;95111     ;DIP_3;0.18;min;148.153;umol/l;humid;30.596;deg;294647;uV;9.326;°C;1015.270;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254601;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.272;V
13-Nov-2020;18:48:12;default       ;95111     ;DIP_3;0.20;min;148.121;umol/l;humid;30.598;deg;294622;uV;9.328;°C;1015.320;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254605;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.271;V
13-Nov-2020;18:48:13;default       ;95111     ;DIP_3;0.22;min;148.066;umol/l;humid;30.605;deg;294675;uV;9.322;°C;1015.280;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254592;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.270;V
13-Nov-2020;18:48:14;default       ;95111     ;DIP_3;0.23;min;148.001;umol/l;humid;30.605;deg;294653;uV;9.336;°C;1015.290;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254587;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.270;V
13-Nov-2020;18:48:15;default       ;95111     ;DIP_3;0.25;min;148.045;umol/l;humid;30.608;deg;294619;uV;9.320;°C;1015.290;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254571;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.270;V
13-Nov-2020;18:48:16;default       ;95111     ;DIP_3;0.27;min;147.976;umol/l;humid;30.609;deg;294577;uV;9.331;°C;1015.290;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254568;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.270;V
13-Nov-2020;18:48:17;default       ;95111     ;DIP_3;0.28;min;148.037;umol/l;humid;30.614;deg;294806;uV;9.307;°C;1015.270;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254551;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.269;V
13-Nov-2020;18:48:18;default       ;95111     ;DIP_3;0.30;min;147.919;umol/l;humid;30.618;deg;294809;uV;9.322;°C;1015.250;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254552;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.268;V
13-Nov-2020;18:48:19;default       ;95111     ;DIP_3;0.32;min;147.936;umol/l;humid;30.620;deg;294795;uV;9.314;°C;1015.320;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254548;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.268;V
13-Nov-2020;18:48:20;default       ;95111     ;DIP_3;0.33;min;147.856;umol/l;humid;30.622;deg;294810;uV;9.325;°C;1015.320;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254544;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.267;V
13-Nov-2020;18:48:21;default       ;95111     ;DIP_3;0.35;min;147.744;umol/l;humid;30.626;deg;294830;uV;9.339;°C;1015.270;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254540;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.269;V
13-Nov-2020;18:48:22;default       ;95111     ;DIP_3;0.37;min;147.717;umol/l;humid;30.627;deg;294888;uV;9.342;°C;1015.270;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254535;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.267;V
13-Nov-2020;18:48:23;default       ;95111     ;DIP_3;0.38;min;147.654;umol/l;humid;30.631;deg;294856;uV;9.346;°C;1015.260;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254518;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.269;V
13-Nov-2020;18:48:24;default       ;95111     ;DIP_3;0.40;min;147.727;umol/l;humid;30.636;deg;294864;uV;9.319;°C;1015.290;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254517;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.268;V
13-Nov-2020;18:48:25;default       ;95111     ;DIP_3;0.42;min;147.711;umol/l;humid;30.634;deg;294855;uV;9.327;°C;1015.260;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254502;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.267;V
13-Nov-2020;18:48:26;default       ;95111     ;DIP_3;0.43;min;147.698;umol/l;humid;30.636;deg;294868;uV;9.325;°C;1015.280;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254497;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.268;V
13-Nov-2020;18:48:27;default       ;95111     ;DIP_3;0.45;min;147.628;umol/l;humid;30.642;deg;295073;uV;9.325;°C;1015.260;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254494;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.267;V
13-Nov-2020;18:48:28;default       ;95111     ;DIP_3;0.47;min;147.758;umol/l;humid;30.642;deg;295077;uV;9.299;°C;1015.290;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254476;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.267;V
13-Nov-2020;18:48:29;default       ;95111     ;DIP_3;0.48;min;147.675;umol/l;humid;30.644;deg;295205;uV;9.311;°C;1015.250;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254470;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.268;V
13-Nov-2020;18:48:30;default       ;95111     ;DIP_3;0.50;min;147.569;umol/l;humid;30.649;deg;295341;uV;9.321;°C;1015.280;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254461;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.268;V
13-Nov-2020;18:48:31;default       ;95111     ;DIP_3;0.52;min;147.430;umol/l;humid;30.650;deg;295493;uV;9.347;°C;1015.280;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254456;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.267;V
13-Nov-2020;18:48:32;default       ;95111     ;DIP_3;0.53;min;147.629;umol/l;humid;30.656;deg;295491;uV;9.292;°C;1015.290;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254439;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.268;V
13-Nov-2020;18:48:33;default       ;95111     ;DIP_3;0.55;min;147.573;umol/l;humid;30.652;deg;295471;uV;9.313;°C;1015.300;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254437;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.297;V
13-Nov-2020;18:48:34;default       ;95111     ;DIP_3;0.57;min;147.488;umol/l;humid;30.657;deg;295677;uV;9.319;°C;1015.280;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254433;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.267;V
13-Nov-2020;18:48:35;default       ;95111     ;DIP_3;0.58;min;147.492;umol/l;humid;30.658;deg;295698;uV;9.316;°C;1015.330;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254421;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.269;V
13-Nov-2020;18:48:36;default       ;95111     ;DIP_3;0.60;min;147.510;umol/l;humid;30.662;deg;295768;uV;9.303;°C;1015.300;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254414;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.266;V
13-Nov-2020;18:48:37;default       ;95111     ;DIP_3;0.62;min;147.587;umol/l;humid;30.662;deg;295761;uV;9.287;°C;1015.230;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254401;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.267;V
13-Nov-2020;18:48:38;default       ;95111     ;DIP_3;0.63;min;147.387;umol/l;humid;30.662;deg;295759;uV;9.328;°C;1015.260;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254392;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.266;V
13-Nov-2020;18:48:39;default       ;95111     ;DIP_3;0.65;min;147.311;umol/l;humid;30.668;deg;295787;uV;9.329;°C;1015.310;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254368;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.265;V
13-Nov-2020;18:48:40;default       ;95111     ;DIP_3;0.67;min;147.327;umol/l;humid;30.668;deg;295762;uV;9.326;°C;1015.260;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254368;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.267;V
13-Nov-2020;18:48:41;default       ;95111     ;DIP_3;0.68;min;147.383;umol/l;humid;30.670;deg;295767;uV;9.310;°C;1015.310;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254362;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.264;V
13-Nov-2020;18:48:42;default       ;95111     ;DIP_3;0.70;min;147.282;umol/l;humid;30.671;deg;295737;uV;9.328;°C;1015.290;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254362;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.266;V
13-Nov-2020;18:48:43;default       ;95111     ;DIP_3;0.72;min;147.309;umol/l;humid;30.671;deg;295798;uV;9.323;°C;1015.260;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254347;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.265;V
13-Nov-2020;18:48:44;default       ;95111     ;DIP_3;0.73;min;147.333;umol/l;humid;30.672;deg;295713;uV;9.315;°C;1015.270;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254341;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.266;V
13-Nov-2020;18:48:45;default       ;95111     ;DIP_3;0.75;min;147.425;umol/l;humid;30.671;deg;295510;uV;9.299;°C;1015.260;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254331;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.265;V
13-Nov-2020;18:48:46;default       ;95111     ;DIP_3;0.77;min;147.279;umol/l;humid;30.677;deg;295567;uV;9.315;°C;1015.260;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254325;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.264;V
13-Nov-2020;18:48:47;default       ;95111     ;DIP_3;0.78;min;147.315;umol/l;humid;30.675;deg;295522;uV;9.312;°C;1015.280;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254322;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.265;V
13-Nov-2020;18:48:48;default       ;95111     ;DIP_3;0.80;min;147.245;umol/l;humid;30.677;deg;295419;uV;9.322;°C;1015.290;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254313;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.266;V
13-Nov-2020;18:48:49;default       ;95111     ;DIP_3;0.82;min;147.371;umol/l;humid;30.676;deg;295536;uV;9.298;°C;1015.280;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254309;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.264;V
13-Nov-2020;18:48:50;default       ;95111     ;DIP_3;0.83;min;147.241;umol/l;humid;30.680;deg;295524;uV;9.315;°C;1015.300;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254295;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.263;V
13-Nov-2020;18:48:51;default       ;95111     ;DIP_3;0.85;min;147.227;umol/l;humid;30.677;deg;295466;uV;9.325;°C;1015.280;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254288;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.264;V
13-Nov-2020;18:48:52;default       ;95111     ;DIP_3;0.87;min;147.277;umol/l;humid;30.680;deg;295390;uV;9.308;°C;1015.270;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254288;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.263;V
13-Nov-2020;18:48:53;default       ;95111     ;DIP_3;0.88;min;147.296;umol/l;humid;30.683;deg;295065;uV;9.297;°C;1015.290;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254278;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.266;V
13-Nov-2020;18:48:54;default       ;95111     ;DIP_3;0.90;min;147.341;umol/l;humid;30.682;deg;294876;uV;9.290;°C;1015.290;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254266;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.263;V
13-Nov-2020;18:48:55;default       ;95111     ;DIP_3;0.92;min;147.215;umol/l;humid;30.680;deg;294866;uV;9.321;°C;1015.280;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254259;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.263;V
13-Nov-2020;18:48:56;default       ;95111     ;DIP_3;0.93;min;147.302;umol/l;humid;30.682;deg;295003;uV;9.298;°C;1015.290;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254251;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.263;V
13-Nov-2020;18:48:57;default       ;95111     ;DIP_3;0.95;min;147.185;umol/l;humid;30.686;deg;295021;uV;9.313;°C;1015.300;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254237;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.262;V
13-Nov-2020;18:48:58;default       ;95111     ;DIP_3;0.97;min;147.275;umol/l;humid;30.684;deg;295011;uV;9.299;°C;1015.290;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254221;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.264;V
13-Nov-2020;18:48:59;default       ;95111     ;DIP_3;0.98;min;147.188;umol/l;humid;30.683;deg;294884;uV;9.319;°C;1015.290;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254220;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.262;V
13-Nov-2020;18:49:00;default       ;95111     ;DIP_3;1.00;min;147.233;umol/l;humid;30.686;deg;294907;uV;9.303;°C;1015.280;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254211;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.262;V
13-Nov-2020;18:49:01;default       ;95111     ;DIP_3;1.02;min;147.117;umol/l;humid;30.689;deg;294828;uV;9.320;°C;1015.310;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254199;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201112;112301;1;5.262;V
