Exported with PreSens Datamanager V2.0.0.57
Date;Time;User;SensorID;SensorName;delta_t;Unit;Value;Unit;Mode;Phase;Unit;Amplitude;Unit;Temp;Unit;patm;Unit;Salinity;Unit;Error;Cal0;Unit;T0;Unit;O2-2nd;Unit;Cal2nd;Unit;T2nd;Unit;CalPressure;Unit;f1;dPhi1;dkSv1;dPhi2;dkSv2;m;Cal Mode;SignalLEDCurrent;ReferenceLEDCurrent;ReferenceAmplitude;DeviceSerial;FwVersion;SensorType;BatchID;Calibration Date;Sensor lot;PreSens calibrated Sensor;Battery Voltage;Unit
30-Nov-2020;14:23:47;default       ;95111     ;DIP_3;0.00;min;185.848;umol/l;humid;21.735;deg;239120;uV;25.398;°C;1018.270;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254619;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.020;
30-Nov-2020;14:23:48;default       ;95111     ;DIP_3;0.02;min;185.499;umol/l;humid;21.755;deg;239255;uV;25.404;°C;1018.220;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254591;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.011;
30-Nov-2020;14:23:49;default       ;95111     ;DIP_3;0.03;min;185.331;umol/l;humid;21.771;deg;238121;uV;25.388;°C;1018.290;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254566;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.010;
30-Nov-2020;14:23:50;default       ;95111     ;DIP_3;0.05;min;185.126;umol/l;humid;21.783;deg;237606;uV;25.392;°C;1018.230;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254546;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.011;
30-Nov-2020;14:23:51;default       ;95111     ;DIP_3;0.07;min;184.823;umol/l;humid;21.798;deg;240498;uV;25.404;°C;1018.260;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254529;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.010;
30-Nov-2020;14:23:52;default       ;95111     ;DIP_3;0.08;min;184.671;umol/l;humid;21.814;deg;242409;uV;25.386;°C;1018.270;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254509;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.009;
30-Nov-2020;14:23:53;default       ;95111     ;DIP_3;0.10;min;184.505;umol/l;humid;21.824;deg;242790;uV;25.388;°C;1018.220;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254501;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.010;
30-Nov-2020;14:23:54;default       ;95111     ;DIP_3;0.12;min;184.280;umol/l;humid;21.835;deg;242948;uV;25.398;°C;1018.220;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254491;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.010;
30-Nov-2020;14:23:55;default       ;95111     ;DIP_3;0.13;min;184.183;umol/l;humid;21.844;deg;243391;uV;25.390;°C;1018.240;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254487;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.008;
30-Nov-2020;14:23:56;default       ;95111     ;DIP_3;0.15;min;184.011;umol/l;humid;21.854;deg;242301;uV;25.393;°C;1018.210;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254485;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.009;
30-Nov-2020;14:23:57;default       ;95111     ;DIP_3;0.17;min;183.874;umol/l;humid;21.864;deg;241370;uV;25.389;°C;1018.270;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254473;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.012;
30-Nov-2020;14:23:58;default       ;95111     ;DIP_3;0.18;min;183.724;umol/l;humid;21.874;deg;240832;uV;25.388;°C;1018.280;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254461;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.010;
30-Nov-2020;14:23:59;default       ;95111     ;DIP_3;0.20;min;183.691;umol/l;humid;21.876;deg;241155;uV;25.389;°C;1018.240;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254461;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.010;
30-Nov-2020;14:24:00;default       ;95111     ;DIP_3;0.22;min;183.525;umol/l;humid;21.885;deg;241158;uV;25.394;°C;1018.230;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254441;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.008;
30-Nov-2020;14:24:01;default       ;95111     ;DIP_3;0.23;min;183.413;umol/l;humid;21.891;deg;240573;uV;25.397;°C;1018.240;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254431;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.008;
30-Nov-2020;14:24:02;default       ;95111     ;DIP_3;0.25;min;183.339;umol/l;humid;21.899;deg;241652;uV;25.388;°C;1018.220;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254430;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.012;
30-Nov-2020;14:24:03;default       ;95111     ;DIP_3;0.27;min;183.243;umol/l;humid;21.907;deg;242537;uV;25.383;°C;1018.200;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254427;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.009;
30-Nov-2020;14:24:04;default       ;95111     ;DIP_3;0.28;min;183.152;umol/l;humid;21.916;deg;243505;uV;25.373;°C;1018.260;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254423;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.008;
30-Nov-2020;14:24:05;default       ;95111     ;DIP_3;0.30;min;183.025;umol/l;humid;21.920;deg;243293;uV;25.386;°C;1018.280;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254411;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.008;
30-Nov-2020;14:24:06;default       ;95111     ;DIP_3;0.32;min;182.884;umol/l;humid;21.926;deg;243972;uV;25.395;°C;1018.240;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254398;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.008;
30-Nov-2020;14:24:07;default       ;95111     ;DIP_3;0.33;min;182.709;umol/l;humid;21.931;deg;243838;uV;25.413;°C;1018.240;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254399;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.008;
30-Nov-2020;14:24:08;default       ;95111     ;DIP_3;0.35;min;182.772;umol/l;humid;21.933;deg;242345;uV;25.396;°C;1018.270;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254391;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.008;
30-Nov-2020;14:24:09;default       ;95111     ;DIP_3;0.37;min;182.652;umol/l;humid;21.939;deg;241913;uV;25.401;°C;1018.220;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254383;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.006;
30-Nov-2020;14:24:10;default       ;95111     ;DIP_3;0.38;min;182.567;umol/l;humid;21.947;deg;243676;uV;25.394;°C;1018.280;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254370;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.006;
30-Nov-2020;14:24:11;default       ;95111     ;DIP_3;0.40;min;182.547;umol/l;humid;21.950;deg;243572;uV;25.389;°C;1018.270;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254361;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.008;
30-Nov-2020;14:24:12;default       ;95111     ;DIP_3;0.42;min;182.542;umol/l;humid;21.952;deg;244616;uV;25.384;°C;1018.250;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254357;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.008;
30-Nov-2020;14:24:13;default       ;95111     ;DIP_3;0.43;min;182.533;umol/l;humid;21.955;deg;245099;uV;25.377;°C;1018.300;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254356;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.008;
30-Nov-2020;14:24:14;default       ;95111     ;DIP_3;0.45;min;182.481;umol/l;humid;21.960;deg;245154;uV;25.372;°C;1018.250;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254353;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.008;
30-Nov-2020;14:24:15;default       ;95111     ;DIP_3;0.47;min;182.346;umol/l;humid;21.964;deg;245396;uV;25.386;°C;1018.230;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254340;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.008;
30-Nov-2020;14:24:16;default       ;95111     ;DIP_3;0.48;min;182.276;umol/l;humid;21.966;deg;245448;uV;25.393;°C;1018.220;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254333;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.007;
30-Nov-2020;14:24:17;default       ;95111     ;DIP_3;0.50;min;182.171;umol/l;humid;21.971;deg;246435;uV;25.399;°C;1018.240;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254321;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.006;
30-Nov-2020;14:24:18;default       ;95111     ;DIP_3;0.52;min;182.219;umol/l;humid;21.972;deg;246205;uV;25.387;°C;1018.340;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254317;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.009;
30-Nov-2020;14:24:19;default       ;95111     ;DIP_3;0.53;min;182.271;umol/l;humid;21.974;deg;246043;uV;25.371;°C;1018.310;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254299;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.006;
30-Nov-2020;14:24:20;default       ;95111     ;DIP_3;0.55;min;182.122;umol/l;humid;21.979;deg;246174;uV;25.384;°C;1018.210;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254305;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.006;
30-Nov-2020;14:24:21;default       ;95111     ;DIP_3;0.57;min;182.058;umol/l;humid;21.980;deg;245876;uV;25.394;°C;1018.220;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254285;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.006;
30-Nov-2020;14:24:22;default       ;95111     ;DIP_3;0.58;min;182.072;umol/l;humid;21.982;deg;246409;uV;25.385;°C;1018.220;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254281;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.007;
30-Nov-2020;14:24:23;default       ;95111     ;DIP_3;0.60;min;182.028;umol/l;humid;21.987;deg;248390;uV;25.379;°C;1018.220;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254273;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.008;
30-Nov-2020;14:24:24;default       ;95111     ;DIP_3;0.62;min;182.058;umol/l;humid;21.987;deg;245873;uV;25.373;°C;1018.280;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254273;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.005;
30-Nov-2020;14:24:25;default       ;95111     ;DIP_3;0.63;min;182.004;umol/l;humid;21.984;deg;241656;uV;25.392;°C;1018.270;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254258;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.005;
30-Nov-2020;14:24:26;default       ;95111     ;DIP_3;0.65;min;181.965;umol/l;humid;21.988;deg;244652;uV;25.388;°C;1018.270;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254248;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.005;
30-Nov-2020;14:24:27;default       ;95111     ;DIP_3;0.67;min;181.954;umol/l;humid;21.988;deg;239896;uV;25.390;°C;1018.230;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254237;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.006;
30-Nov-2020;14:24:28;default       ;95111     ;DIP_3;0.68;min;181.926;umol/l;humid;21.991;deg;246157;uV;25.387;°C;1018.280;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254237;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.006;
30-Nov-2020;14:24:29;default       ;95111     ;DIP_3;0.70;min;181.811;umol/l;humid;21.996;deg;247691;uV;25.394;°C;1018.240;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254234;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.005;
30-Nov-2020;14:24:30;default       ;95111     ;DIP_3;0.72;min;181.870;umol/l;humid;21.996;deg;249410;uV;25.383;°C;1018.270;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254221;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.006;
30-Nov-2020;14:24:31;default       ;95111     ;DIP_3;0.73;min;181.823;umol/l;humid;21.999;deg;249127;uV;25.383;°C;1018.260;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254213;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.006;
30-Nov-2020;14:24:32;default       ;95111     ;DIP_3;0.75;min;181.788;umol/l;humid;22.001;deg;249209;uV;25.384;°C;1018.230;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254216;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.034;
30-Nov-2020;14:24:33;default       ;95111     ;DIP_3;0.77;min;181.763;umol/l;humid;22.001;deg;249248;uV;25.389;°C;1018.260;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254198;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.007;
30-Nov-2020;14:24:34;default       ;95111     ;DIP_3;0.78;min;181.712;umol/l;humid;22.004;deg;249344;uV;25.390;°C;1018.240;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254192;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.007;
30-Nov-2020;14:24:35;default       ;95111     ;DIP_3;0.80;min;181.739;umol/l;humid;22.003;deg;249265;uV;25.387;°C;1018.290;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254189;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.005;
30-Nov-2020;14:24:36;default       ;95111     ;DIP_3;0.82;min;181.696;umol/l;humid;22.005;deg;249225;uV;25.390;°C;1018.250;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254181;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.005;
30-Nov-2020;14:24:37;default       ;95111     ;DIP_3;0.83;min;181.679;umol/l;humid;22.007;deg;249450;uV;25.387;°C;1018.240;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254172;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.002;
30-Nov-2020;14:24:38;default       ;95111     ;DIP_3;0.85;min;181.694;umol/l;humid;22.005;deg;249955;uV;25.390;°C;1018.240;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254168;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.006;
30-Nov-2020;14:24:39;default       ;95111     ;DIP_3;0.87;min;181.668;umol/l;humid;22.008;deg;250019;uV;25.386;°C;1018.260;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254151;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.005;
30-Nov-2020;14:24:40;default       ;95111     ;DIP_3;0.88;min;181.669;umol/l;humid;22.007;deg;249966;uV;25.389;°C;1018.240;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254147;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.006;
30-Nov-2020;14:24:41;default       ;95111     ;DIP_3;0.90;min;181.734;umol/l;humid;22.009;deg;249972;uV;25.371;°C;1018.180;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254146;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.004;
30-Nov-2020;14:24:42;default       ;95111     ;DIP_3;0.92;min;181.608;umol/l;humid;22.010;deg;249817;uV;25.392;°C;1018.150;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254136;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.006;
30-Nov-2020;14:24:43;default       ;95111     ;DIP_3;0.93;min;181.655;umol/l;humid;22.013;deg;249665;uV;25.374;°C;1018.210;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254127;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.005;
30-Nov-2020;14:24:44;default       ;95111     ;DIP_3;0.95;min;181.573;umol/l;humid;22.012;deg;249772;uV;25.393;°C;1018.270;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254109;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.006;
30-Nov-2020;14:24:45;default       ;95111     ;DIP_3;0.97;min;181.611;umol/l;humid;22.012;deg;249802;uV;25.386;°C;1018.390;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254112;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.005;
30-Nov-2020;14:24:46;default       ;95111     ;DIP_3;0.98;min;181.533;umol/l;humid;22.015;deg;249739;uV;25.392;°C;1018.300;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254111;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.004;
30-Nov-2020;14:24:47;default       ;95111     ;DIP_3;1.00;min;181.590;umol/l;humid;22.013;deg;249469;uV;25.387;°C;1018.210;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254114;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.006;
30-Nov-2020;14:24:48;default       ;95111     ;DIP_3;1.02;min;181.583;umol/l;humid;22.012;deg;249327;uV;25.391;°C;1018.220;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;254101;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.005;
